codigo;coletanea;numeracao;titulo;creditos
HCC;Hinário para o Culto Cristão;393;Em comunhão com Deus;McAfee/Sutton
HCC;Hinário para o Culto Cristão;394;Contigo, ó Mestre, quero andar;Gladden/Smith
HCC;Hinário para o Culto Cristão;395;Quero estar ao pé da cruz;Crosby/Doane
HCC;Hinário para o Culto Cristão;396;Busco o Senhor;J. Sutton
HCC;Hinário para o Culto Cristão;399;Mais perto quero estar;Adams/Mason
HCC;Hinário para o Culto Cristão;400;Quão preciosas são as horas;Goreh/Stebbins
HCC;Hinário para o Culto Cristão;401;Logo de manhã;A. Pires Jr.
HCC;Hinário para o Culto Cristão;402;Fica ao meu lado, ó Deus;Lyte/ Price
HCC;Hinário para o Culto Cristão;404;Eu andei a sós com Cristo;Smith/ Gaultney
HCC;Hinário para o Culto Cristão;406;Castelo forte é nosso Deus;M. Lutero
HCC;Hinário para o Culto Cristão;407;Bem-aventurado é aquele;V. Geier
HCC;Hinário para o Culto Cristão;408;Mestre, o mar se revolta;Baker/ Palmer
HCC;Hinário para o Culto Cristão;409;Sei que Jesus vai por onde eu andar;Bollback
HCC;Hinário para o Culto Cristão;411;Minha esperança, Jesus, asseguras;Cushing/Sankey
HCC;Hinário para o Culto Cristão;412;Deus é nosso Pai amado;SandellBerg/Mel. Sueca
HCC;Hinário para o Culto Cristão;413;Ouvi o Salvador dizer;Bonar/Dykes
HCC;Hinário para o Culto Cristão;416;Nossa morada na Rocha está;Owens/Kirkpatrick
HCC;Hinário para o Culto Cristão;417;Que segurança! Sou de Jesus!;Crosby/Knapp
HCC;Hinário para o Culto Cristão;419;Graças dou por minha vida;Storm/Hultman
HCC;Hinário para o Culto Cristão;420;De manhã, deixando o leito;Gonçalves/Ream
HCC;Hinário para o Culto Cristão;422;Como agradecer a Jesus?;A. Crouch
HCC;Hinário para o Culto Cristão;423;Agradeço a ti, Senhor;Mel. alemã
HCC;Hinário para o Culto Cristão;424;Saudamo-vos, irmãos, em Cristo;Diener/Manuel
HCC;Hinário para o Culto Cristão;426;Graças te rendemos;J. Gueiros
HCC;Hinário para o Culto Cristão;427;Pelo lar que tu nos deste;Renato Santos
HCC;Hinário para o Culto Cristão;429;A ti seja consagrada minha vida;Havergal
HCC;Hinário para o Culto Cristão;430;O que darei a Cristo?;L.Williams/P.Perkins
HCC;Hinário para o Culto Cristão;431;Eu resolvi seguir-te;J.Bode/H.Smart
HCC;Hinário para o Culto Cristão;433;Usa, Senhor;M. Coropos
HCC;Hinário para o Culto Cristão;434;Teu santo amor, Jesus;Phelps/Lowry
HCC;Hinário para o Culto Cristão;435;Não sou meu;Whitle/ McGraham
HCC;Hinário para o Culto Cristão;436;Queremos te conhecer mais e mais;L.Cruz
HCC;Hinário para o Culto Cristão;437;Eu canto a ti minha oração;Preston/Williams
HCC;Hinário para o Culto Cristão;438;Quero ser um vaso de bênção;Smyth/Entzminger
HCC;Hinário para o Culto Cristão;439;Toma, Senhor, minha mente;Havergal/ Shaffer
HCC;Hinário para o Culto Cristão;440;Venho a ti, Senhor;Lee Butler
HCC;Hinário para o Culto Cristão;442;Perto, mais perto;Morris
HCC;Hinário para o Culto Cristão;443;O que fez por mim;J. Moraes/R. Manuel
HCC;Hinário para o Culto Cristão;444;Conta as bênçãos;Oatman/ Excell
HCC;Hinário para o Culto Cristão;446;Brilho celeste;Zelley/ Cook
HCC;Hinário para o Culto Cristão;447;Mas eu sei em quem tenho crido;Whittle/McGranahan
HCC;Hinário para o Culto Cristão;448;Que mudança admirável;McDaniel/Gabriel
HCC;Hinário para o Culto Cristão;450;Triste e sombrio foi meu viver;Sleeper/ Stebbins
HCC;Hinário para o Culto Cristão;451;Como é triste andar em trevas;Figueiredo/Stebbins
HCC;Hinário para o Culto Cristão;452;Cristo satisfaz minha alma;McKinney
HCC;Hinário para o Culto Cristão;454;Eu Sou de Jesus;Rowe/ Ackley
HCC;Hinário para o Culto Cristão;456;Precioso é Jesus para mim;Gabriel
HCC;Hinário para o Culto Cristão;458;Por sua graça e compaixão;Gabriel
HCC;Hinário para o Culto Cristão;459;Quem meu coração encanta;T. Harris
HCC;Hinário para o Culto Cristão;460;Cristo em minha vida;Lima/Santos
HCC;Hinário para o Culto Cristão;462;Cristo me amou e me livrou;Rowe/Smith
HCC;Hinário para o Culto Cristão;463;O meu coração sofredor;Servoss/McGranaham
HCC;Hinário para o Culto Cristão;465;Crer e observar;Sammis/Towner
HCC;Hinário para o Culto Cristão;466;Cedo ou tarde;Lowell/Sims
HCC;Hinário para o Culto Cristão;467;Por onde me conduzir;McKinney
HCC;Hinário para o Culto Cristão;468;Onde quer que seja;Pounds/Kaiser
HCC;Hinário para o Culto Cristão;469;Sempre seguirei a Cristo;Cushing/Lowry
HCC;Hinário para o Culto Cristão;471;Cristo chama;C. F. H. Alexander
HCC;Hinário para o Culto Cristão;472;Tua vontade faze, ó Senhor;Pollard/Legge
HCC;Hinário para o Culto Cristão;473;Segundo a vontade de Deus;Gióia Jr./Oliveira Fo
HCC;Hinário para o Culto Cristão;475;Vem me ensinar, Senhor;Keegen/Kaschel
HCC;Hinário para o Culto Cristão;476;“Seguireis?”, Pergunta o Mestre;Marlatt/ Mason
HCC;Hinário para o Culto Cristão;478;Tua voz escuto a convocar-me;H. Rollo Jr.
HCC;Hinário para o Culto Cristão;480;Seguir a Cristo não é sacrifício;J.Sutton
HCC;Hinário para o Culto Cristão;482;Eu quero fazer o que queres, Senhor;Brown/ Rounsefell
HCC;Hinário para o Culto Cristão;484;Onde quer que for, irei;Crosby/ Sankey
HCC;Hinário para o Culto Cristão;486;O Mestre nos chama;Doudney/ Melodia Galesa
HCC;Hinário para o Culto Cristão;488;Brilha no meio do teu viver;Ogden/Gabriel
HCC;Hinário para o Culto Cristão;490;Deus nos chama a ser seu povo;Jackson/ Hodges
HCC;Hinário para o Culto Cristão;491;No serviço do meu Rei;Ackley/ Ackley
HCC;Hinário para o Culto Cristão;492;Mãos ao trabalho;Coghill/ Mason
HCC;Hinário para o Culto Cristão;493;Os seus intentos cumpre Deus;Ainger/Reynolds
HCC;Hinário para o Culto Cristão;494;Os seus intentos cumpre Deus;Ainger/Shaw
HCC;Hinário para o Culto Cristão;496;Barnabé, homem de Deus;Kerr Neto/ Manuel
HCC;Hinário para o Culto Cristão;497;Cristo amado;Jack P. Scholfield
HCC;Hinário para o Culto Cristão;499;Ouvi contar a história de Jesus;Barlett
HCC;Hinário para o Culto Cristão;500;Se Deus é por nós;Sutton/ Chaplin
HCC;Hinário para o Culto Cristão;502;Temos por lutas passado;Souza/Beazley
HCC;Hinário para o Culto Cristão;504;Da Igreja o fundamento;Stone/Wesley
HCC;Hinário para o Culto Cristão;505;Igrejas bem fortes;Almir Rosa
HCC;Hinário para o Culto Cristão;506;Senhor, a tua igreja;J. Sutton
HCC;Hinário para o Culto Cristão;507;Eu amo com fervor a Igreja;Dwight/ Williams
HCC;Hinário para o Culto Cristão;508;Senhor, que é nosso templo?;Pagura/Mel. dos irmãos boêmios
HCC;Hinário para o Culto Cristão;510;Às águas do Jordão;Entzminger/Rollo Jr.
HCC;Hinário para o Culto Cristão;511;Sou em teu nome batizado;Rambach/ Martin
HCC;Hinário para o Culto Cristão;512;Lembrando teu sepulcro;S. Ginsburg/Mel. trad. grega
HCC;Hinário para o Culto Cristão;513;Ó Senhor, nos alegramos;L. Silva/W. McCluer
HCC;Hinário para o Culto Cristão;514;Venham à mesa;David Hodges
HCC;Hinário para o Culto Cristão;515;A ceia do Senhor Jesus;Cotterill/Reinagle
HCC;Hinário para o Culto Cristão;516;Pão da vida;Ginsburg/Viner
HCC;Hinário para o Culto Cristão;516;Pão da vida;Ginsburg/Viner
HCC;Hinário para o Culto Cristão;518;Com prazer nos congregamos;Montgomery/Stainer
HCC;Hinário para o Culto Cristão;519;Reunidos junto à mesa;Guilherme Loureiro
HCC;Hinário para o Culto Cristão;520;Será possível esquecer?;Entzminger/Landerberger
HCC;Hinário para o Culto Cristão;521;Te damos graças, Pai onipotente;Simei Monteiro
HCC;Hinário para o Culto Cristão;524;Fiel, eterno e santo amor;Montgomery
HCC;Hinário para o Culto Cristão;525;Ah, se eu tivesse mil vozes!;Entzminger/Sherwin
HCC;Hinário para o Culto Cristão;526;Cristo é a única esperança;França/Ichter
HCC;Hinário para o Culto Cristão;528;Eis multidões;McGranaham
HCC;Hinário para o Culto Cristão;530;Pudesse contar toda a glória;Souza/Filmore
HCC;Hinário para o Culto Cristão;531;Mas nós somos luz;Kerr Neto/Oliveira Filho
HCC;Hinário para o Culto Cristão;532;Testemunhas somos todos;Kaschel/Oliveira Filho
HCC;Hinário para o Culto Cristão;532;Testemunhas somos todos;Kaschel/Oliveira Filho
HCC;Hinário para o Culto Cristão;532;Testemunhas somos todos;Kaschel/Oliveira Filho
HCC;Hinário para o Culto Cristão;533;Nossa gente quer viver em segurança;Mathias/G.Seitz/I.Seitz/O.Filho
HCC;Hinário para o Culto Cristão;533;Nossa gente quer viver em segurança;Mathias/G.Seitz/I.Seitz/O.Filho
HCC;Hinário para o Culto Cristão;534;Sim, conquistar o mundo pra Cristo;Ginsburg/Thompson
HCC;Hinário para o Culto Cristão;536;Levanta a tua voz e anuncia;M.Mathias/M.Gatz
HCC;Hinário para o Culto Cristão;537;Ouve, a voz divina clama;March/Manuel
HCC;Hinário para o Culto Cristão;538;Fala e não te cales;Soren/Gabriel
HCC;Hinário para o Culto Cristão;540;Desde um ao outro polo;Heber/Mason
HCC;Hinário para o Culto Cristão;541;As boas novas anunciai;Thompson/Walch
HCC;Hinário para o Culto Cristão;542;Só Jesus Cristo salva;Almeida/Kaschel
HCC;Hinário para o Culto Cristão;543;Eu aceito o desafio;J.Sutton
HCC;Hinário para o Culto Cristão;543;Eu aceito o desafio;J.Sutton
HCC;Hinário para o Culto Cristão;545;Eu vos envio;Clarkson/Peterson
HCC;Hinário para o Culto Cristão;546;Dá-me tua visão;Terrell
HCC;Hinário para o Culto Cristão;547;Sabeis falar de tudo;Crosby/Landenberger
HCC;Hinário para o Culto Cristão;549;Canto o novo canto da terra;S. Monteiro
HCC;Hinário para o Culto Cristão;551;Se eu posso hoje o bem fazer;Kleiser/ Faustini
HCC;Hinário para o Culto Cristão;552;Que estou fazendo se sou cristão?;Araújo/Lauretti
HCC;Hinário para o Culto Cristão;553;Nesta grande cidade vivemos;Araújo/ Manuel
HCC;Hinário para o Culto Cristão;555;A cidade Irá transformar-se;Gonçalves/ Oliveira Filho
HCC;Hinário para o Culto Cristão;557;Senhor, a ti rendemos louvor;Moreton/ Urnam
HCC;Hinário para o Culto Cristão;558;Aquele que leva a preciosa semente;Almir Rosa
HCC;Hinário para o Culto Cristão;560;Olhando para Cristo;Soren/Miles
HCC;Hinário para o Culto Cristão;562;Jesus, tu reuniste os teus amigos;J. Maraschim
HCC;Hinário para o Culto Cristão;563;Benditos laços são;Fawcett/ Nägeli
HCC;Hinário para o Culto Cristão;564;Pai, Faz-nos um;Ridings
HCC;Hinário para o Culto Cristão;566;Jesus, Pastor amado;Kalley/Webb
HCC;Hinário para o Culto Cristão;567;Não há em Cristo Norte ou Sul;Porto/ Burleigh
HCC;Hinário para o Culto Cristão;569;Qual o adorno desta vida?;Kalley/mel. inglesa
HCC;Hinário para o Culto Cristão;572;Somos um pelos laços do amor;Skillings
HCC;Hinário para o Culto Cristão;574;Um só rebanho;Freire/Morris
HCC;Hinário para o Culto Cristão;575;Na Pátria celeste;Payne
HCC;Hinário para o Culto Cristão;577;Perante o trono de esplendor;Sheperd/ Mattews
HCC;Hinário para o Culto Cristão;579;Jerusalém excelsa;Cluny/Ewing
HCC;Hinário para o Culto Cristão;580;Céu, lindo céu;Torrans
HCC;Hinário para o Culto Cristão;581;Há um rio cristalino;Lowry/ Day
HCC;Hinário para o Culto Cristão;583;Lá no céu moraremos;Hewitt/ Wilson
HCC;Hinário para o Culto Cristão;585;Já termina o ano velho;M.L. Andrade/Mel. trad. Leta
HCC;Hinário para o Culto Cristão;586;Por tanto amor que o Pai mostrou;Hutchinson/ Sullivan
HCC;Hinário para o Culto Cristão;588;Entoemos hinos de louvor;Pitrowsky/Hodges
HCC;Hinário para o Culto Cristão;589;Este templo dedicamos;Rodrígues/Ley
HCC;Hinário para o Culto Cristão;590;Em Cristo seja o lar edificado;Hart/R. Manuel
HCC;Hinário para o Culto Cristão;592;Lar feliz nós vamos ser;O. Alves
HCC;Hinário para o Culto Cristão;593;Nestes tempos de incerteza;J.Neto
HCC;Hinário para o Culto Cristão;595;Que feliz é o lar;Kaschel/ Oliveira Filho
HCC;Hinário para o Culto Cristão;596;Se houver amor;J.F. Neto
HCC;Hinário para o Culto Cristão;597;Perfeito Amor;Gurney/Stainer
HCC;Hinário para o Culto Cristão;598;Abençoa, Deus de amor;Taylor/ Faustini
HCC;Hinário para o Culto Cristão;600;De ti, ó meu Brasil;Smith/ Seitz
HCC;Hinário para o Culto Cristão;601;Por nossa Pátria oramos ;J.Rocha/J. Booth
HCC;Hinário para o Culto Cristão;603;Minha Pátria para Cristo;Entzminger/Lindsey
HCC;Hinário para o Culto Cristão;606;Que a Pátria inteira cante em teu louvor;Herbert/ McCutchan
HCC;Hinário para o Culto Cristão;607;O menino, que vai ser?;W. Kaschel/D. Gatz
HCC;Hinário para o Culto Cristão;609;Jesus recebeu e abençoou as criancinhas;J. Moraes/R. Manuel
HCC;Hinário para o Culto Cristão;610;Senhor, em tuas mãos paternas;Monod/Monteiro
HCC;Hinário para o Culto Cristão;611;Que alegria neste dia!;H. Penno/Hinário alemão
HCC;Hinário para o Culto Cristão;612;Neste dia, ó Pai amado;H. Fischer/Mel. holandesa
HCC;Hinário para o Culto Cristão;613;Com alegria recordamos;J. Sutton
HL;Hinos de Louvor;1;Grandioso Pai
HL;Hinos de Louvor;2;Imutável, Altíssimo Deus
HL;Hinos de Louvor;3;Adoro a Ti
HL;Hinos de Louvor;4;De Eternidade a Eternidade
HL;Hinos de Louvor;5;Digno de Louvor
HL;Hinos de Louvor;6;Digno É o Senhor
HL;Hinos de Louvor;7;Exaltai o Senhor
HL;Hinos de Louvor;8;Para a Glória de Deus
HL;Hinos de Louvor;9;Santo És, Senhor
HL;Hinos de Louvor;10;Sê Exaltado
HL;Hinos de Louvor;11;Vos Prostrai
HL;Hinos de Louvor;12;Glorioso É Teu Nome
HL;Hinos de Louvor;13;Tudo o Que Existe Aqui
HL;Hinos de Louvor;14;Os Céus Declaram
HL;Hinos de Louvor;15;Deus Está
HL;Hinos de Louvor;16;Graça
HL;Hinos de Louvor;17;Junto ao Meu Deus
HL;Hinos de Louvor;18;Perfeita Paz
HL;Hinos de Louvor;19;Deleita-te no Senhor
HL;Hinos de Louvor;20;Meu Deus É Bom
HL;Hinos de Louvor;21;Divino Amor
HL;Hinos de Louvor;22;Jesus Chegou!
HL;Hinos de Louvor;23;Nasceu Cristo em Belém
HL;Hinos de Louvor;24;Rei da Glória
HL;Hinos de Louvor;25;Admiro, como Admiro
HL;Hinos de Louvor;26;O Mundo É Teu, Senhor
HL;Hinos de Louvor;27;Tão Grande é Seu Amor
HL;Hinos de Louvor;28;Seu Manto pelo Meu
HL;Hinos de Louvor;29;Ao Contemplar
HL;Hinos de Louvor;30;Foi em Meu Lugar
HL;Hinos de Louvor;31;Foi por Mim
HL;Hinos de Louvor;32;Me Libertou
HL;Hinos de Louvor;33;Morri na Cruz por Ti
HL;Hinos de Louvor;34;Rocha Eterna, Foi na Cruz
HL;Hinos de Louvor;35;Tudo Ele Pagou
HL;Hinos de Louvor;36;Sim, por Mim
HL;Hinos de Louvor;37;Não Chores Mais
HL;Hinos de Louvor;38;Vinde Adorar!
HL;Hinos de Louvor;39;Eu Sou Filho do Rei
HL;Hinos de Louvor;40;Hei de Vê-LO
HL;Hinos de Louvor;41;Graças a Deus
HL;Hinos de Louvor;42;Uma Simples Oferta
HL;Hinos de Louvor;43;Entregarei a Ti
HL;Hinos de Louvor;44;Lugar Santo
HL;Hinos de Louvor;45;Um Coração Humilde
HL;Hinos de Louvor;46;Tão Somente uma Vida
HL;Hinos de Louvor;47;Senhor, Me Ensina
HL;Hinos de Louvor;48;Eu Irei a uma Terra Feliz
HL;Hinos de Louvor;49;Fogo Purificador
HL;Hinos de Louvor;50;Não Eu, mas Cristo
HL;Hinos de Louvor;51;Eu Serei Fiel
HL;Hinos de Louvor;52;Eis-me Aqui, Mestre
HL;Hinos de Louvor;53;Contemplai os Povos
HL;Hinos de Louvor;54;Eis-me Aqui
HL;Hinos de Louvor;55;Sê Forte
HL;Hinos de Louvor;56;Olhando para Cristo
HL;Hinos de Louvor;57;Serei Fiel
HL;Hinos de Louvor;58;Juntos
HL;Hinos de Louvor;59;Oração de Consagração
HL;Hinos de Louvor;60;O Dia da Nossa União
HL;Hinos de Louvor;61;No Vínculo da Perfeição
HL;Hinos de Louvor;62;A Família, Dom Divino
HL;Hinos de Louvor;63;A Palavra do Senhor
HL;Hinos de Louvor;64;Consagração
HL;Hinos de Louvor;65;Amor Glorioso
HL;Hinos de Louvor;66;É Jesus Quem Salva
HL;Hinos de Louvor;67;O Varão de Grande Dor
HL;Hinos de Louvor;68;Aleluia! É meu Cristo
HL;Hinos de Louvor;69;Bendita Cruz de Cristo
HL;Hinos de Louvor;70;Bendita Cruz de Cristo (II)
HL;Hinos de Louvor;71;Rude Cruz
HL;Hinos de Louvor;72;Eu Amo a Cruz
HL;Hinos de Louvor;73;Completo em Ti
HL;Hinos de Louvor;74;Completo em Ti (II)
HL;Hinos de Louvor;75;Firmeza
HL;Hinos de Louvor;76;Firmado no Senhor
HL;Hinos de Louvor;77;Lindo És, Meu Mestre
HL;Hinos de Louvor;78;Lindo És, Meu Mestre (II)
HL;Hinos de Louvor;79;Oh, Graça Excelsa do Senhor
HL;Hinos de Louvor;80;Oh, Graça Excelsa do Senhor (II)
HL;Hinos de Louvor;81;Santo, Poderoso!
HL;Hinos de Louvor;82;Meu Cristo
HL;Hinos de Louvor;83;Tu És Fiel, Senhor
HL;Hinos de Louvor;84;Tu És Fiel, Senhor (II)
HL;Hinos de Louvor;85;Nossa Glória é Jesus Conhecer
HL;Hinos de Louvor;86;Preciso do Senhor
HL;Hinos de Louvor;87;Não Te Abandonarei
HL;Hinos de Louvor;88;O Meu Pastor
HL;Hinos de Louvor;89;Digno do Senhor Andar
HL;Hinos de Louvor;90;Toma-Me
HL;Hinos de Louvor;91;Servo de Todos
HL;Hinos de Louvor;92;Maravilhoso Amor
HL;Hinos de Louvor;93;Eu Não Sou Maior
HL;Hinos de Louvor;94;Pela Graça, Sim
HL;Hinos de Louvor;95;Dá Teu Melhor para O Mestre
HL;Hinos de Louvor;96;Cantemos os Louvores
HL;Hinos de Louvor;97;Jubilosos
HL;Hinos de Louvor;98;Louve ao Senhor
HL;Hinos de Louvor;99;Vós Criaturas
HL;Hinos de Louvor;100;Vens a Mim
HL;Hinos de Louvor;101;Não Temas
HL;Hinos de Louvor;102;Maravilhoso É Ser de Cristo
HL;Hinos de Louvor;103;Vitorioso
HL;Hinos de Louvor;104;Firmai-vos em Cristo
HL;Hinos de Louvor;105;Quem Somos Nós?
HL;Hinos de Louvor;106;Saudai o Nome de Jesus
HL;Hinos de Louvor;107;A Ti, Hosana
HL;Hinos de Louvor;108;Grata Memoria
HL;Hinos de Louvor;109;A Ti Sou Grato, Meu Jesus
HL;Hinos de Louvor;110;Pela Graça e o Primor
HL;Hinos de Louvor;111;Graças Dou
HL;Hinos de Louvor;112;Graças Dou, Sim pela Vida
HL;Hinos de Louvor;113;Louvores à Deus
HL;Hinos de Louvor;114;Já Nasceu
HL;Hinos de Louvor;115;Vem, Minha Alma Alegremente
HL;Hinos de Louvor;116;Prossiga para o Alvo
HL;Hinos de Louvor;117;Abre Meus Olhos
HL;Hinos de Louvor;118;Cantai Um Novo Cântico
HL;Hinos de Louvor;119;Mistério da Piedade
HL;Hinos de Louvor;120;Àquele que no Trono Está
VM;Voz de Melodia;1;Hino de louvor
VM;Voz de Melodia;2;Grande é o Senhor
VM;Voz de Melodia;3;A ti a glória
VM;Voz de Melodia;4;A Deus demos glória
VM;Voz de Melodia;5;Adoração
VM;Voz de Melodia;6;Glória ao Teu nome
VM;Voz de Melodia;7;Ao Deus de Abraão louvai
VM;Voz de Melodia;8;A ti, ó Deus
VM;Voz de Melodia;9;Quão grande és Tu
VM;Voz de Melodia;10;Ó Deus, eterno ajudador
VM;Voz de Melodia;11;Onipotente Rei
VM;Voz de Melodia;12;Vinde, cristãos, cantai
VM;Voz de Melodia;13;Louvamos-Te, ó Deus
VM;Voz de Melodia;14;Santo! Santo! Santo!
VM;Voz de Melodia;15;Deus é santo
VM;Voz de Melodia;16;Vamos nós louvar a Deus
VM;Voz de Melodia;17;Deslumbrante
VM;Voz de Melodia;18;Venha adorar ao Senhor
VM;Voz de Melodia;19;Na luz da madrugada
VM;Voz de Melodia;20;Oh! vinde adorar
VM;Voz de Melodia;21;Louvai ao nosso Deus
VM;Voz de Melodia;22;Ao Rei adorai
VM;Voz de Melodia;23;A Cristo Coroai
VM;Voz de Melodia;24;Coroai (Coronation)
VM;Voz de Melodia;25;Coroai (Diadem)
VM;Voz de Melodia;26;Fonte tu de toda bênção
VM;Voz de Melodia;27;Oh! que eu tivera línguas mil
VM;Voz de Melodia;28;Ao Deus da criação louvai
VM;Voz de Melodia;29;Aleluia
VM;Voz de Melodia;30;Te louvarei, meu Senhor
VM;Voz de Melodia;31;Eu te adoro
VM;Voz de Melodia;32;Eu te amo, ó Deus
VM;Voz de Melodia;33;Louvai
VM;Voz de Melodia;34;Sou sua criação
VM;Voz de Melodia;35;Glorioso dia
VM;Voz de Melodia;36;Bela manhã
VM;Voz de Melodia;37;Ó nós que amamos Deus
VM;Voz de Melodia;38;Deus dos antigos
VM;Voz de Melodia;39;Castelo forte
VM;Voz de Melodia;40;Deus vê o coração
VM;Voz de Melodia;41;Ó Deus do impossível
VM;Voz de Melodia;42;Deus sábio, invisível
VM;Voz de Melodia;43;Deus cuidará de Ti
VM;Voz de Melodia;44;Meu amigo Jesus
VM;Voz de Melodia;45;Meu Deus proverá
VM;Voz de Melodia;46;Importará
VM;Voz de Melodia;47;Que doce voz
VM;Voz de Melodia;48;Refúgio Cristo sempre dá
VM;Voz de Melodia;49;Nos tumultos desta vida
VM;Voz de Melodia;50;Deus vos guarde
VM;Voz de Melodia;51;Amigo incomparável
VM;Voz de Melodia;52;Filhos nós do Pai celeste
VM;Voz de Melodia;53;Guarda o meu coração
VM;Voz de Melodia;54;Tu és o grande amparador
VM;Voz de Melodia;55;Meu Deus cuida de mim
VM;Voz de Melodia;56;Tu és a rocha
VM;Voz de Melodia;57;Deus é meu abrigo
VM;Voz de Melodia;58;Tu és fiel, Senhor
VM;Voz de Melodia;59;No abrigo da rocha
VM;Voz de Melodia;60;Sempre cuidará de mim
VM;Voz de Melodia;61;Um bom amigo
VM;Voz de Melodia;62;Deus tem cuidado de você
VM;Voz de Melodia;63;Minha morada Jesus assegura
VM;Voz de Melodia;64;Ouve-nos, Pastor divino
VM;Voz de Melodia;65;Tão perto está o Senhor
VM;Voz de Melodia;66;Meu Jesus me guia sempre
VM;Voz de Melodia;67;Ó Mestre nos chama
VM;Voz de Melodia;68;Guia-me, meu Salvador
VM;Voz de Melodia;69;Deus de minha alma
VM;Voz de Melodia;70;Jesus me guia
VM;Voz de Melodia;71;Deus guia seus filhos
VM;Voz de Melodia;72;Creia em Deus
VM;Voz de Melodia;73;Meu Jesus
VM;Voz de Melodia;74;Cada momento
VM;Voz de Melodia;75;Guia-me, Senhor
VM;Voz de Melodia;76;Senhor, Tu és o meu Pastor
VM;Voz de Melodia;77;Os passos do justo
VM;Voz de Melodia;78;Pelo vale
VM;Voz de Melodia;79;O meu Pastor
VM;Voz de Melodia;80;É tão vasto o amor divino
VM;Voz de Melodia;81;O amor de Deus
VM;Voz de Melodia;82;Que maravilha seu amor
VM;Voz de Melodia;83;Quão vasto é o amor do Pai
VM;Voz de Melodia;84;Ao Deus de amor
VM;Voz de Melodia;85;O amor de Jesus
VM;Voz de Melodia;86;Cristo tem amor por mim
VM;Voz de Melodia;87;Oh, graça excelsa do Senhor
VM;Voz de Melodia;88;Graça de Deus
VM;Voz de Melodia;89;Maravilhosa graça
VM;Voz de Melodia;90;Pela sua graça
VM;Voz de Melodia;91;Nosso grande Salvador
VM;Voz de Melodia;92;Lindo és, meu Mestre
VM;Voz de Melodia;93;Rei dos céus
VM;Voz de Melodia;94;Jesus, ó só pensar em Ti
VM;Voz de Melodia;95;Cristo, Jesus há de reinar
VM;Voz de Melodia;96;Coroai o Rei dos reis
VM;Voz de Melodia;97;Cristo é Senhor
VM;Voz de Melodia;98;Glória! glória! aleluia
VM;Voz de Melodia;99;Ele é Rei
VM;Voz de Melodia;100;Será exaltado
VM;Voz de Melodia;101;Jesus é a luz
VM;Voz de Melodia;102;Glória pra sempre
VM;Voz de Melodia;103;Cristo, Senhor de tudo é
VM;Voz de Melodia;104;Como é grande meu Jesus
VM;Voz de Melodia;105;Que grande amigo
VM;Voz de Melodia;106;Jesus, sempre te amo
VM;Voz de Melodia;107;Mais de Cristo
VM;Voz de Melodia;108;Precioso é Jesus
VM;Voz de Melodia;109;Jesus é a luz do mundo
VM;Voz de Melodia;110;Quão profundo o amor
VM;Voz de Melodia;111;Sempre o mesmo
VM;Voz de Melodia;112;Ontem, hoje e para sempre
VM;Voz de Melodia;113;Cristo é fiel
VM;Voz de Melodia;114;Maravilhoso é Cristo
VM;Voz de Melodia;115;Maravilhoso é meu Salvador
VM;Voz de Melodia;116;Seu nome é maravilhoso
VM;Voz de Melodia;117;Oh! eu amo a Cristo
VM;Voz de Melodia;118;Cristo é a rocha
VM;Voz de Melodia;119;Meu bom Pastor é Cristo
VM;Voz de Melodia;120;Cantai que o Salvador chegou
VM;Voz de Melodia;121;É Natal de Cristo
VM;Voz de Melodia;122;Eis que uma rosa surge
VM;Voz de Melodia;123;Viva o Rei da glória
VM;Voz de Melodia;124;Anjos vieram anunciar
VM;Voz de Melodia;125;Ó crentes, exultai
VM;Voz de Melodia;126;Glória
VM;Voz de Melodia;127;Eis dos anjos a harmonia
VM;Voz de Melodia;128;Cristo em Belém
VM;Voz de Melodia;129;Ó noite santa
VM;Voz de Melodia;130;Natalício de um Rei
VM;Voz de Melodia;131;Noite de paz
VM;Voz de Melodia;132;Numa estrebaria rude
VM;Voz de Melodia;133;Em linda noite
VM;Voz de Melodia;134;Vinde vê-lo
VM;Voz de Melodia;135;Quem é o pequeno a repousar
VM;Voz de Melodia;136;Pequena vila de Belém (Forest Green)
VM;Voz de Melodia;137;Pequena vila de Belém (St. Louis)
VM;Voz de Melodia;138;Noite jubilosa
VM;Voz de Melodia;139;No céu brilho fulgente luz
VM;Voz de Melodia;140;No humilde presépio (Cradle Song)
VM;Voz de Melodia;141;No humilde presépio (Mueller)
VM;Voz de Melodia;142;Crianças de todas as terras
VM;Voz de Melodia;143;Exultem, ó povos
VM;Voz de Melodia;144;Enquanto no campo
VM;Voz de Melodia;145;Que Deus vos dê, senhores
VM;Voz de Melodia;146;Vem, Jesus, habitar comigo
VM;Voz de Melodia;147;Vem, Jesus, habitar comigo
VM;Voz de Melodia;148;Adoremos
VM;Voz de Melodia;149;Ó vem Emanuel
VM;Voz de Melodia;150;Oh! vinde, fiéis
VM;Voz de Melodia;151;Há um canto no ar
VM;Voz de Melodia;152;No inverno frio
VM;Voz de Melodia;153;Milhares de aleluias
VM;Voz de Melodia;154;O primeiro Natal
VM;Voz de Melodia;155;Há muitos anos
VM;Voz de Melodia;156;Ó, vinde adoremos ao Salvador
VM;Voz de Melodia;157;Nós reis magos do Oriente
VM;Voz de Melodia;158;Viajantes
